Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
Grp.A,1987-09-30,,Treze,Atlético Goianiense,3,1
Grp.A,1987-09-30,,Inter de Limeira,Vitória,0,0
Grp.A,1987-09-30,,CSA,Criciúma,1,2
Grp.A,1987-09-30,,Bangu,Guarani,0,0
Grp.A,1987-10-01,,Ceará,Joinville,1,0
Grp.A,1987-10-01,,Vasco,Botafogo,1,0
Grp.A,1987-10-02,,Internacional,Palmeiras,2,0
Grp.A,1987-10-03,,Atlético Mineiro,Coritiba,2,0
Grp.A,1987-10-03,,Santos,Grêmio,1,0
Grp.A,1987-10-03,,Inter de Limeira,Náutico,0,1
Grp.A,1987-10-04,,Santa Cruz,Cruzeiro,0,0
Grp.A,1987-10-04,,Flamengo,Fluminense,0,1
Grp.A,1987-10-04,,São Paulo,Corinthians,0,0
Grp.A,1987-10-04,,Bahia,Goiás,1,0
Grp.A,1987-10-04,,Atlético Goianiense,Sport,0,0
Grp.A,1987-10-04,,Bangu,Rio Branco-ES,1,0
Grp.A,1987-10-04,,CSA,Joinville,3,2
Grp.A,1987-10-04,,Criciúma,Vitória,2,1
Grp.A,1987-10-04,,Ceará,Portuguesa,1,1
Grp.A,1987-10-07,,Palmeiras,Vasco,1,0
Grp.A,1987-10-07,,Santa Cruz,Fluminense,1,1
Grp.A,1987-10-07,,Botafogo,Santos,0,0
Grp.A,1987-10-07,,Bahia,Internacional,0,2
Grp.A,1987-10-07,,Rio Branco-ES,Sport,0,2
Grp.A,1987-10-07,,CSA,Inter de Limeira,0,2
Grp.A,1987-10-08,,Cruzeiro,Corinthians,1,1
Grp.A,1987-10-08,,São Paulo,Atlético Mineiro,0,1
Grp.A,1987-10-08,,Náutico,Portuguesa,2,1
Grp.A,1987-10-08,,Flamengo,Coritiba,3,1
Grp.A,1987-10-08,,Grêmio,Goiás,4,0
Grp.A,1987-10-10,,Santa Cruz,Santos,3,1
Grp.A,1987-10-10,,Atlético Goianiense,Bangu,1,0
Grp.A,1987-10-11,,Palmeiras,Coritiba,1,0
Grp.A,1987-10-11,,Vasco,Corinthians,4,1
Grp.A,1987-10-11,,Goiás,Flamengo,1,1
Grp.A,1987-10-11,,Atlético Mineiro,Cruzeiro,0,0
Grp.A,1987-10-11,,Rio Branco-ES,Treze,2,1
Grp.A,1987-10-11,,Sport,Inter de Limeira,4,0
Grp.A,1987-10-11,,Vitória,Portuguesa,2,1
Grp.A,1987-10-11,,Ceará,Atlético Paranaense,0,1
Grp.A,1987-10-11,,Guarani,Náutico,4,2
Grp.A,1987-10-12,,São Paulo,Botafogo,0,2
Grp.A,1987-10-12,,Internacional,Grêmio,0,1
Grp.A,1987-10-12,,Fluminense,Bahia,0,1
Grp.A,1987-10-13,,Portuguesa,Treze,1,0
Grp.A,1987-10-14,,Atlético Paranaense,Náutico,2,0
Grp.A,1987-10-14,,Rio Branco-ES,Vitória,0,0
Grp.A,1987-10-15,,Portuguesa,Bangu,1,0
Grp.A,1987-10-16,,Goiás,Palmeiras,2,0
Grp.A,1987-10-17,,Vasco,Santa Cruz,0,0
Grp.A,1987-10-17,,Santos,Bahia,0,1
Grp.A,1987-10-18,,Guarani,Ceará,1,0
Grp.A,1987-10-18,,Portuguesa,CSA,4,0
Grp.A,1987-10-18,,Vitória,Atlético Goianiense,0,0
Grp.A,1987-10-18,,Flamengo,Cruzeiro,0,0
Grp.A,1987-10-18,,Coritiba,Botafogo,1,1
Grp.A,1987-10-18,,Atlético Mineiro,Fluminense,3,1
Grp.A,1987-10-18,,Corinthians,Internacional,1,0
Grp.A,1987-10-18,,Grêmio,São Paulo,1,0
Grp.B,1987-10-21,,Vitória,CSA,0,0
Grp.B,1987-10-21,,Bangu,Ceará,2,0
Grp.A,1987-10-21,,Rio Branco-ES,Atlético Goianiense,0,0
Grp.A,1987-10-23,,Grêmio,Atlético Mineiro,0,0
Grp.A,1987-10-24,,Flamengo,Botafogo,1,0
Grp.A,1987-10-24,,Goiás,Coritiba,1,1
Grp.A,1987-10-24,,Vasco,Fluminense,0,2
Grp.A,1987-10-24,,São Paulo,Santos,3,1
Grp.A,1987-10-24,,Cruzeiro,Internacional,3,0
Grp.A,1987-10-24,,Atlético Goianiense,Criciúma,0,2
Grp.A,1987-10-25,,Guarani,Portuguesa,2,0
Grp.A,1987-10-25,,Bahia,Santa Cruz,0,0
Grp.A,1987-10-25,,Corinthians,Palmeiras,0,0
Grp.B,1987-10-25,,CSA,Náutico,1,1
Grp.B,1987-10-25,,Sport,Ceará,2,1
Grp.A,1987-10-25,,Rio Branco-ES,Inter de Limeira,0,0
Grp.A,1987-10-25,,Joinville,Atlético Paranaense,1,2
Grp.B,1987-10-28,,Bangu,Sport,2,0
Grp.A,1987-10-28,,Cruzeiro,Vasco,3,0
Grp.A,1987-10-28,,Internacional,Fluminense,0,1
Grp.A,1987-10-28,,Criciúma,Rio Branco-ES,3,0
Grp.B,1987-10-28,,Ceará,Treze,0,2
Grp.A,1987-10-28,,Inter de Limeira,Atlético Goianiense,1,0
Grp.A,1987-10-28,,Joinville,Guarani,0,2
Grp.A,1987-10-28,,Bahia,Corinthians,1,1
Grp.A,1987-10-28,,Santa Cruz,Palmeiras,1,2
Grp.A,1987-10-28,,Atlético Paranaense,Portuguesa,0,1
Grp.A,1987-10-28,,Botafogo,Atlético Mineiro,0,0
Grp.A,1987-10-28,,São Paulo,Goiás,2,0
Grp.A,1987-10-29,,Santos,Coritiba,2,1
Grp.A,1987-10-29,,Flamengo,Grêmio,1,1
Grp.A,1987-10-31,,Corinthians,Santa Cruz,2,1
Grp.A,1987-10-31,,Coritiba,São Paulo,3,2
Grp.A,1987-10-31,,Fluminense,Cruzeiro,1,1
Grp.A,1987-11-01,,Joinville,Rio Branco-ES,0,0
Grp.A,1987-11-01,,Vasco,Internacional,1,0
Grp.A,1987-11-01,,Atlético Mineiro,Flamengo,1,0
Grp.A,1987-11-01,,Palmeiras,Bahia,0,1
Grp.A,1987-11-01,,Goiás,Santos,0,0
Grp.A,1987-11-01,,Guarani,Criciúma,2,0
Grp.A,1987-11-01,,Portuguesa,Atlético Goianiense,1,0
Grp.A,1987-11-01,,Inter de Limeira,Atlético Paranaense,1,1
Grp.B,1987-11-01,,CSA,Bangu,0,0
Grp.B,1987-11-01,,Treze,Vitória,1,1
Grp.B,1987-11-01,,Náutico,Sport,0,1
Grp.A,1987-11-02,,Grêmio,Botafogo,0,2
Grp.A,1987-11-04,,Atlético Paranaense,Atlético Goianiense,3,0
Grp.A,1987-11-04,,Criciúma,Joinville,2,0
Grp.B,1987-11-04,,Náutico,Vitória,2,2
Grp.B,1987-11-04,,Treze,Bangu,0,0
Grp.A,1987-11-06,,Santos,Vasco,0,0
Grp.A,1987-11-07,,Grêmio,Bahia,2,0
Grp.A,1987-11-07,,Internacional,Santos,2,0
Grp.A,1987-11-07,,Cruzeiro,São Paulo,0,0
Grp.A,1987-11-07,,Vasco,Coritiba,3,2
Grp.A,1987-11-07,,Internacional,Goiás,0,0
Grp.A,1987-11-07,,Coritiba,Cruzeiro,0,3
Grp.A,1987-11-07,,Botafogo,Corinthians,1,0
Grp.A,1987-11-07,,São Paulo,Fluminense,2,0
Grp.A,1987-11-07,,Atlético Mineiro,Santa Cruz,2,0
Grp.A,1987-11-07,,Flamengo,Palmeiras,2,0
Grp.B,1987-11-08,,Sport,Vitória,0,0
Grp.A,1987-11-08,,Inter de Limeira,Joinville,0,0
Grp.B,1987-11-08,,Treze,CSA,2,1
Grp.B,1987-11-08,,Ceará,Náutico,1,0
Grp.A,1987-11-08,,Atlético Goianiense,Guarani,1,1
Grp.A,1987-11-08,,Atlético Paranaense,Rio Branco-ES,1,1
Grp.A,1987-11-08,,Portuguesa,Criciúma,0,0
Grp.A,1987-11-11,,Santa Cruz,Botafogo,1,0
Grp.A,1987-11-11,,Palmeiras,Grêmio,2,1
Grp.B,1987-11-11,,CSA,Sport,0,1
Grp.A,1987-11-11,,Corinthians,Atlético Mineiro,1,2
Grp.A,1987-11-11,,Bahia,Flamengo,0,2
Grp.A,1987-11-11,,Atlético Goianiense,Joinville,0,0
Grp.A,1987-11-11,,Rio Branco-ES,Guarani,2,3
Grp.A,1987-11-11,,Fluminense,Goiás,1,0
Grp.A,1987-11-11,,Portuguesa,Inter de Limeira,1,0
Grp.A,1987-11-14,,Palmeiras,Botafogo,1,0
Grp.A,1987-11-14,,Fluminense,Santos,1,1
Grp.A,1987-11-14,,Santa Cruz,Grêmio,2,1
Grp.B,1987-11-14,,Vitória,Ceará,1,0
Grp.A,1987-11-15,,Internacional,Coritiba,0,0
Grp.A,1987-11-15,,Vasco,São Paulo,1,2
Grp.A,1987-11-15,,Bahia,Atlético Mineiro,1,1
Grp.A,1987-11-15,,Joinville,Portuguesa,1,0
Grp.A,1987-11-15,,Criciúma,Inter de Limeira,0,0
Grp.A,1987-11-15,,Cruzeiro,Goiás,1,0
Grp.B,1987-11-15,,Sport,Treze,2,1
Grp.A,1987-11-15,,Guarani,Atlético Paranaense,0,0
Grp.B,1987-11-15,,Bangu,Náutico,3,0
Grp.A,1987-11-15,,Corinthians,Flamengo,1,1
Grp.B,1987-11-18,,Vitória,Bangu,3,1
Grp.B,1987-11-18,,Ceará,CSA,2,0
Grp.B,1987-11-18,,Náutico,Treze,2,1
Grp.A,1987-11-19,,Grêmio,Corinthians,1,0
Grp.A,1987-11-21,,Botafogo,Bahia,2,2
Grp.A,1987-11-21,,São Paulo,Internacional,3,0
Grp.A,1987-11-21,,Coritiba,Fluminense,2,1
Grp.A,1987-11-22,,Santos,Cruzeiro,0,1
Grp.A,1987-11-22,,Goiás,Vasco,2,2
Grp.A,1987-11-22,,Flamengo,Santa Cruz,3,1
Grp.A,1987-11-22,,Atlético Mineiro,Palmeiras,1,0
SF,1987-11-25,,Bangu,Sport,3,2
Grp.A,1987-11-25,,Portuguesa,Rio Branco-ES,0,1
Grp.A,1987-11-25,,Guarani,Inter de Limeira,0,0
Grp.A,1987-11-25,,Criciúma,Atlético Paranaense,1,1
SF,1987-11-29,,Flamengo,Atlético Mineiro,1,0
SF,1987-11-29,,Sport,Bangu,3,1
SF,1987-11-29,,Internacional,Cruzeiro,0,0
SF,1987-11-29,,Atlético Paranaense,Guarani,0,0
SF,1987-12-02,,Cruzeiro,Internacional,0,1
SF,1987-12-02,,Atlético Mineiro,Flamengo,2,3
SF,1987-12-02,,Guarani,Atlético Paranaense,1,0
F,1987-12-06,,Guarani,Sport,2,0
F,1987-12-06,,Internacional,Flamengo,1,1
F,1987-12-12,,Flamengo,Internacional,1,0
F,1987-12-13,,Sport,Guarani,3 (11),0 (11)
F,1988-01-30,,Guarani,Sport,1,1
F,1988-02-07,,Sport,Guarani,1,0
1F,1988-09-02,,Bahia,Bangu,1 (6),1 (5)
1F,1988-09-02,,São Paulo,Santos,1,0
1F,1988-09-04,,Vasco,Flamengo,1,0
1F,1988-09-04,,Corinthians,São Paulo,0,1
1F,1988-09-04,,Grêmio,Internacional,1,0
1F,1988-09-04,,Coritiba,Atlético Paranaense,1,0
1F,1988-09-04,,Botafogo,Fluminense,1 (4) ,1 (5)
1F,1988-09-04,,Criciúma,Portuguesa,1 (4),1 (5)
1F,1988-09-04,,Santa Cruz,Sport,0,1
1F,1988-09-04,,Cruzeiro,Atlético Mineiro,0 (4),0 (5)
1F,1988-09-04,,Goiás,Guarani,0,1
1F,1988-09-04,,Palmeiras,Santos,1 (4),1 (3)
1F,1988-09-07,,America-RJ,Flamengo,1,2
1F,1988-09-07,,Palmeiras,Santa Cruz,2,1
1F,1988-09-07,,Atlético Mineiro,Botafogo,1,0
1F,1988-09-07,,Goiás,Vasco,0,2
1F,1988-09-07,,Atlético Paranaense,Santos,1 (1),1 (4)
1F,1988-09-07,,Bahia,Vitória,1,0
1F,1988-09-07,,Grêmio,São Paulo,3,0
1F,1988-09-07,,Sport,Cruzeiro,0 (5),0 (4)
1F,1988-09-07,,Portuguesa,Coritiba,3,1
1F,1988-09-07,,Corinthians,Fluminense,0 (3),0 (2)
1F,1988-09-07,,Criciúma,Internacional,1,3
1F,1988-09-11,,São Paulo,Botafogo,1,0
1F,1988-09-11,,Guarani,Atlético Mineiro,1,0
1F,1988-09-11,,Internacional,Santos,0 (5),0 (3)
1F,1988-09-11,,Cruzeiro,Atlético Paranaense,0 (9),0 (10)
1F,1988-09-11,,Vitória,Santa Cruz,2,0
1F,1988-09-11,,Vasco,Portuguesa,4,2
1F,1988-09-11,,Fluminense,Bahia,3,0
1F,1988-09-11,,Flamengo,Corinthians,1,0
1F,1988-09-11,,Coritiba,Goiás,0 (5),0 (4)
1F,1988-09-11,,Bangu,America-RJ,2,0
1F,1988-09-11,,Palmeiras,Criciúma,1,0
1F,1988-09-11,,Sport,Grêmio,0 (3),0 (2)
1F,1988-09-17,,Corinthians,Vitória,2,1
1F,1988-09-17,,America-RJ,Portuguesa,0,1
1F,1988-09-17,,Fluminense,Criciúma,2,0
1F,1988-09-17,,Santos,Bangu,2,0
1F,1988-09-18,,Bahia,Flamengo,1,0
1F,1988-09-18,,Santa Cruz,Goiás,3,0
1F,1988-09-18,,São Paulo,Coritiba,0 (4),0 (5)
1F,1988-09-18,,Atlético Mineiro,Grêmio,1,0
1F,1988-09-18,,Botafogo,Palmeiras,1 (4),1 (2)
1F,1988-09-18,,Internacional,Cruzeiro,2 (4),2 (3)
1F,1988-09-18,,Atlético Paranaense,Vasco,0,1
1F,1988-09-18,,Guarani,Sport,0 (5),0 (4)
1F,1988-09-24,,São Paulo,America-RJ,1,0
1F,1988-09-24,,Botafogo,Internacional,0 (4),0 (3)
1F,1988-09-25,,Goiás,Bahia,2 (4),2 (2)
1F,1988-09-25,,Sport,Corinthians,2,0
1F,1988-09-25,,Vitória,Guarani,1 (4),1 (2)
1F,1988-09-25,,Criciúma,Atlético Paranaense,0,1
1F,1988-09-25,,Coritiba,Atlético Mineiro,1,2
1F,1988-09-25,,Palmeiras,Vasco,2,3
1F,1988-09-25,,Cruzeiro,Bangu,1,0
1F,1988-09-25,,Grêmio,Fluminense,1,2
1F,1988-09-25,,Flamengo,Santa Cruz,2 (4),2 (5)
1F,1988-09-25,,Portuguesa,Santos,1,0
1F,1988-10-01,,Fluminense,Santa Cruz,2,1
1F,1988-10-01,,Portuguesa,Cruzeiro,5,2
1F,1988-10-01,,Guarani,Palmeiras,3,1
1F,1988-10-02,,Criciúma,Goiás,1 (2),1 (4)
1F,1988-10-02,,Atlético Paranaense,Corinthians,0 (6),0 (5)
1F,1988-10-02,,Vitória,Vasco,1,0
1F,1988-10-02,,Bangu,Grêmio,0,2
1F,1988-10-02,,Flamengo,Botafogo,2 (5),2 (4)
1F,1988-10-02,,Atlético Mineiro,Bahia,1 (4),1 (1)
1F,1988-10-02,,Internacional,Coritiba,2,1
1F,1988-10-02,,America-RJ,Sport,1 (4),1 (5)
1F,1988-10-08,,Atlético Paranaense,Guarani,1 (3),1 (4)
1F,1988-10-08,,Santos,Vitória,1 (2),1 (4)
1F,1988-10-08,,America-RJ,Goiás,0 (6),0 (7)
1F,1988-10-08,,Fluminense,Cruzeiro,1,0
1F,1988-10-09,,Bangu,Coritiba,0 (3),0 (0)
1F,1988-10-09,,Atlético Mineiro,Criciúma,0,1
1F,1988-10-09,,Palmeiras,Corinthians,2,0
1F,1988-10-09,,Botafogo,Portuguesa,0,1
1F,1988-10-09,,Bahia,Sport,1 (5),1 (4)
1F,1988-10-09,,Flamengo,Grêmio,0 (4),0 (2)
1F,1988-10-09,,Vasco,Internacional,1,2
1F,1988-10-09,,Santa Cruz,São Paulo,1,0
1F,1988-10-15,,Guarani,São Paulo,1,0
1F,1988-10-15,,Grêmio,Palmeiras,2,0
1F,1988-10-15,,Goiás,Botafogo,2,1
1F,1988-10-16,,Vasco,Bangu,1 (5),1(5
1F,1988-10-16,,Santa Cruz,Portuguesa,1,0
1F,1988-10-16,,Internacional,America-RJ,2,0
1F,1988-10-16,,Coritiba,Fluminense,0,1
1F,1988-10-16,,Bahia,Atlético Paranaense,2,0
1F,1988-10-16,,Sport,Criciúma,2,1
1F,1988-10-16,,Corinthians,Atlético Mineiro,0,1
1F,1988-10-16,,Flamengo,Santos,1,0
1F,1988-10-16,,Cruzeiro,Vitória,5,1
1F,1988-10-19,,Santa Cruz,Atlético Paranaense,1 (4),1 (2)
1F,1988-10-22,,São Paulo,Bahia,0,2
1F,1988-10-22,,Sport,Botafogo,1,0
1F,1988-10-23,,Vitória,Coritiba,1,0
1F,1988-10-23,,Corinthians,Portuguesa,1 (5),1 (4)
1F,1988-10-23,,Criciúma,Bangu,0 (3),0 (4)
1F,1988-10-23,,Atlético Paranaense,Grêmio,1,2
1F,1988-10-23,,Palmeiras,Cruzeiro,2,0
1F,1988-10-23,,Fluminense,Vasco,0 (8),0 (9)
1F,1988-10-23,,Santos,Goiás,0,1
1F,1988-10-23,,Internacional,Santa Cruz,2,0
1F,1988-10-23,,Guarani,Flamengo,1,5
1F,1988-10-23,,Atlético Mineiro,America-RJ,2,1
1F,1988-10-26,,Bangu,Santa Cruz,2,0
1F,1988-10-28,,Flamengo,Criciúma,3,0
1F,1988-10-29,,Atlético Mineiro,Santos,1,0
1F,1988-10-29,,Botafogo,Bangu,1,0
1F,1988-10-30,,Bahia,Palmeiras,1,0
1F,1988-10-30,,Goiás,Cruzeiro,3,0
1F,1988-10-30,,Fluminense,America-RJ,2,0
1F,1988-10-30,,Coritiba,Sport,1,0
1F,1988-10-30,,Corinthians,Internacional,2 (3),2 (4)
1F,1988-10-30,,Vasco,São Paulo,1 (4),1 (3)
1F,1988-10-30,,Portuguesa,Guarani,1,0
1F,1988-10-30,,Grêmio,Vitória,1,0
1F,1988-11-02,,Criciúma,Vitória,0,1
1F,1988-11-02,,Bangu,Guarani,0,1
1F,1988-11-05,,Fluminense,Guarani,0 (5),0 (3)
1F,1988-11-05,,Vitória,Botafogo,1,2
1F,1988-11-06,,Goiás,Corinthians,0 (4),0 (2)
1F,1988-11-06,,Palmeiras,Coritiba,0,1
1F,1988-11-06,,Santos,Sport,3,0
1F,1988-11-06,,São Paulo,Criciúma,1,0
1F,1988-11-06,,Portuguesa,Grêmio,1 (5),1 (3)
1F,1988-11-06,,Vasco,Atlético Mineiro,2,0
1F,1988-11-06,,Cruzeiro,Flamengo,0 (2),0 (4)
1F,1988-11-06,,Internacional,Bahia,3,0
1F,1988-11-06,,Atlético Paranaense,America-RJ,3,0
1F,1988-11-09,,Cruzeiro,São Paulo,0,1
1F,1988-11-09,,Botafogo,Atlético Paranaense,0,2
1F,1988-11-09,,America-RJ,Palmeiras,1,0
1F,1988-11-09,,Bangu,Corinthians,2,1
1F,1988-11-09,,Grêmio,Goiás,2,0
1F,1988-11-09,,Sport,Vasco,2,3
1F,1988-11-09,,Guarani,Internacional,0 (2),0 (4)
1F,1988-11-09,,Santos,Fluminense,2,1
1F,1988-11-09,,Portuguesa,Bahia,0 (4),0 (5)
1F,1988-11-09,,Coritiba,Flamengo,2 (3),2 (2)
1F,1988-11-09,,Santa Cruz,Atlético Mineiro,1 (5),1 (4)
Grp.A,1988-11-12,,Fluminense,Atlético Paranaense,0,2
Grp.B,1988-11-12,,Santa Cruz,Vasco,1 (3),1 (2)
Grp.B,1988-11-12,,Santos,Guarani,0 (3),0 (2)
Grp.B,1988-11-13,,Bahia,Cruzeiro,2,1
Grp.A,1988-11-13,,Palmeiras,São Paulo,1 (5),1 (6)
Grp.B,1988-11-13,,Coritiba,Criciúma,0 (3),0 (5)
Grp.B,1988-11-13,,Botafogo,Corinthians,0,2
Grp.A,1988-11-13,,Atlético Mineiro,Portuguesa,0,3
Grp.A,1988-11-13,,Internacional,Flamengo,3,1
Grp.B,1988-11-13,,America-RJ,Grêmio,1 (2),1 (4)
Grp.A,1988-11-13,,Goiás,Vitória,6,1
Grp.A,1988-11-13,,Sport,Bangu,1,0
Grp.B,1988-11-16,,Criciúma,Santos,0,1
Grp.B,1988-11-16,,Vasco,Bahia,0 (5),0 (3)
Grp.B,1988-11-16,,Botafogo,Santa Cruz,1,0
Grp.B,1988-11-16,,Corinthians,Coritiba,1,0
Grp.A,1988-11-17,,Bangu,Fluminense,0 (4),0 (5)
Grp.A,1988-11-17,,Flamengo,Palmeiras,1 (4),1 (5)
Grp.A,1988-11-17,,São Paulo,Internacional,2,0
Grp.A,1988-11-17,,Portuguesa,Goiás,1,0
Grp.A,1988-11-17,,Vitória,Atlético Mineiro,1 (4),1 (5)
Grp.A,1988-11-17,,Atlético Paranaense,Sport,0 (2),0 (3)
Grp.B,1988-11-19,,Guarani,America-RJ,2,0
Grp.B,1988-11-19,,Vasco,Santos,4,0
Grp.B,1988-11-19,,Cruzeiro,Grêmio,3,0
Grp.B,1988-11-19,,Coritiba,Botafogo,3,0
Grp.A,1988-11-20,,Atlético Mineiro,Fluminense,2 (6),2 (5)
Grp.A,1988-11-20,,Flamengo,Sport,2,1
Grp.A,1988-11-20,,Goiás,Bangu,1 (4),1 (5)
Grp.A,1988-11-20,,Internacional,Portuguesa,2,1
Grp.A,1988-11-20,,Palmeiras,Atlético Paranaense,1 (4),1 (5)
Grp.B,1988-11-20,,Guarani,Bahia,0 (3),0 (4)
Grp.B,1988-11-20,,America-RJ,Cruzeiro,1,2
Grp.B,1988-11-20,,Santa Cruz,Criciúma,2 (5),2 (4)
Grp.B,1988-11-20,,Grêmio,Corinthians,0 (3),0 (4)
Grp.A,1988-11-20,,Vitória,São Paulo,2 (1),2 (2)
Grp.A,1988-11-23,,Fluminense,Portuguesa,3,0
Grp.B,1988-11-23,,Guarani,Coritiba,1,3
Grp.B,1988-11-23,,Grêmio,Vasco,0,2
Grp.A,1988-11-23,,Goiás,Internacional,0 (4),0 (2)
Grp.B,1988-11-23,,Santos,America-RJ,2,0
Grp.A,1988-11-24,,Atlético Paranaense,Vitória,1,0
Grp.A,1988-11-24,,Sport,Palmeiras,1,0
Grp.A,1988-11-24,,São Paulo,Flamengo,2,1
Grp.B,1988-11-24,,Bahia,Botafogo,0,1
Grp.B,1988-11-24,,Criciúma,Cruzeiro,0 (6),0 (5)
Grp.A,1988-11-24,,Atlético Mineiro,Bangu,3,1
Grp.B,1988-11-24,,Corinthians,Santa Cruz,2,0
Grp.A,1988-11-26,,Goiás,Fluminense,2,0
Grp.B,1988-11-26,,Coritiba,Santos,2,0
Grp.B,1988-11-27,,Bahia,Corinthians,2,0
Grp.A,1988-11-27,,Internacional,Atlético Mineiro,2 (6),2 (5)
Grp.B,1988-11-27,,Cruzeiro,Vasco,0 (3),0 (4)
Grp.B,1988-11-27,,Santa Cruz,Guarani,1,0
Grp.A,1988-11-27,,Bangu,Atlético Paranaense,2,1
Grp.A,1988-11-27,,São Paulo,Sport,3,0
Grp.B,1988-11-27,,Botafogo,Grêmio,1,0
Grp.A,1988-11-27,,Portuguesa,Palmeiras,1,0
Grp.A,1988-11-27,,Flamengo,Vitória,0,1
Grp.B,1988-11-27,,America-RJ,Criciúma,1 (2),1 (4)
Grp.A,1988-11-30,,Atlético Mineiro,Sport,0 (5),0 (6)
Grp.A,1988-11-30,,Fluminense,Flamengo,0,1
Grp.A,1988-11-30,,Palmeiras,Goiás,2,0
Grp.A,1988-11-30,,Vitória,Internacional,1,2
Grp.B,1988-12-01,,Criciúma,Bahia,0,1
Grp.B,1988-12-01,,Santos,Cruzeiro,1,3
Grp.A,1988-12-01,,Bangu,São Paulo,0 (3),0 (4)
Grp.B,1988-12-01,,Corinthians,America-RJ,3,2
Grp.B,1988-12-01,,Grêmio,Guarani,2,1
Grp.B,1988-12-01,,Vasco,Botafogo,3,0
Grp.B,1988-12-01,,Santa Cruz,Coritiba,0 (5),0 (6)
Grp.A,1988-12-01,,Atlético Paranaense,Portuguesa,0 (3),0 (2)
Grp.A,1988-12-03,,Atlético Mineiro,Palmeiras,1,0
Grp.A,1988-12-03,,Vitória,Fluminense,1,0
Grp.A,1988-12-04,,Flamengo,Atlético Paranaense,2,1
Grp.A,1988-12-04,,São Paulo,Portuguesa,0,1
