Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
Grp.D,1980-03-08,,São Paulo,Coritiba,5,3
Grp.A,1980-03-08,,Cruzeiro,Joinville,2,1
Grp.B,1980-03-09,,Vila Nova,Vitória,0,1
Grp.B,1980-03-09,,Atlético Mineiro,Guarani,2,0
Grp.A,1980-03-09,,Colorado,Remo,1,0
Grp.A,1980-03-09,,Corinthians,Portuguesa,0,0
Grp.A,1980-03-09,,CRB,Operário-MS,1,3
Grp.A,1980-03-09,,Bahia,Botafogo,3,2
Grp.B,1980-03-09,,Flamengo-PI,América-RN,3,0
Grp.B,1980-03-09,,Fluminense,Palmeiras,0,0
Grp.D,1980-03-09,,Grêmio,Vasco,3,1
Grp.D,1980-03-09,,Gama,Atlético Goianiense,1,1
Grp.B,1980-03-09,,Ceará,Desportiva Ferroviária,0,0
Grp.D,1980-03-09,,Santa Cruz,America-RJ,2,1
Grp.C,1980-03-09,,Santos,São Paulo-RS,2,0
Grp.C,1980-03-09,,Mixto,Flamengo,0,2
Grp.D,1980-03-12,,Atlético Goianiense,Vasco,1,0
Grp.A,1980-03-12,,Joinville,Remo,3,0
Grp.A,1980-03-12,,Portuguesa,Cruzeiro,0,3
Grp.C,1980-03-12,,Flamengo,Ferroviário,2,1
Grp.D,1980-03-12,,Maranhão,Nacional-AM,0,0
Grp.C,1980-03-12,,Ponte Preta,Itabaiana,3,1
Grp.C,1980-03-12,,São Paulo-RS,Náutico,1,1
Grp.C,1980-03-13,,Botafogo-PB,Internacional,2,1
Grp.D,1980-03-15,,America-RJ,Atlético Goianiense,1,1
Grp.B,1980-03-15,,Palmeiras,Vila Nova,4,0
Grp.A,1980-03-15,,Botafogo,Colorado,2,0
Grp.C,1980-03-16,,Botafogo-PB,Santos,0,3
Grp.D,1980-03-16,,Coritiba,Gama,2,1
Grp.D,1980-03-16,,Maranhão,Grêmio,1,1
Grp.D,1980-03-16,,Nacional-AM,São Paulo,2,2
Grp.D,1980-03-16,,Vasco,Santa Cruz,2,0
Grp.C,1980-03-16,,Internacional,Ponte Preta,1,0
Grp.C,1980-03-16,,Náutico,Flamengo,2,2
Grp.B,1980-03-16,,América-RN,Atlético Mineiro,0,0
Grp.B,1980-03-16,,Flamengo-PI,Fluminense,2,2
Grp.B,1980-03-16,,Vitória,Desportiva Ferroviária,4,2
Grp.C,1980-03-16,,Itabaiana,Mixto,3,2
Grp.C,1980-03-16,,Ferroviário,São Paulo-RS,1,0
Grp.B,1980-03-16,,Guarani,Ceará,1,0
Grp.A,1980-03-16,,Operário-MS,Bahia,1,0
Grp.A,1980-03-16,,Corinthians,Cruzeiro,3,1
Grp.A,1980-03-16,,CRB,Portuguesa,4,1
Grp.B,1980-03-19,,Desportiva Ferroviária,Palmeiras,1,0
Grp.B,1980-03-19,,Atlético Mineiro,Vitória,5,1
Grp.B,1980-03-19,,Vila Nova,Flamengo-PI,2,1
Grp.C,1980-03-19,,Ponte Preta,São Paulo-RS,4,0
Grp.D,1980-03-19,,Coritiba,Nacional-AM,3,0
Grp.D,1980-03-19,,Grêmio,Gama,5,1
Grp.D,1980-03-19,,São Paulo,America-RJ,2,0
Grp.D,1980-03-19,,Santa Cruz,Maranhão,1,1
Grp.A,1980-03-19,,Remo,Corinthians,1,0
Grp.C,1980-03-19,,Ferroviário,Mixto,1,2
Grp.B,1980-03-19,,Fluminense,Ceará,4,2
Grp.A,1980-03-19,,Botafogo,Operário-MS,1,1
Grp.A,1980-03-19,,Bahia,Joinville,0,0
Grp.A,1980-03-20,,Portuguesa,Colorado,3,1
Grp.B,1980-03-20,,Guarani,América-RN,1,1
Grp.A,1980-03-20,,Cruzeiro,CRB,0,0
Grp.C,1980-03-20,,Flamengo,Itabaiana,5,0
Grp.B,1980-03-22,,Fluminense,Desportiva Ferroviária,3,1
Grp.C,1980-03-23,,São Paulo-RS,Flamengo,0,0
Grp.D,1980-03-23,,Gama,São Paulo,2,2
Grp.B,1980-03-23,,Vila Nova,Guarani,1,1
Grp.D,1980-03-23,,Santa Cruz,Coritiba,2,1
Grp.D,1980-03-23,,Grêmio,Atlético Goianiense,0,1
Grp.D,1980-03-23,,America-RJ,Nacional-AM,4,0
Grp.B,1980-03-23,,Ceará,Atlético Mineiro,2,1
Grp.A,1980-03-23,,Colorado,Bahia,1,0
Grp.A,1980-03-23,,Portuguesa,Remo,0,1
Grp.A,1980-03-23,,Joinville,Operário-MS,4,0
Grp.C,1980-03-23,,Santos,Náutico,4,1
Grp.C,1980-03-23,,Ponte Preta,Botafogo-PB,6,2
Grp.A,1980-03-23,,CRB,Corinthians,1,2
Grp.A,1980-03-23,,Cruzeiro,Botafogo,2,1
Grp.B,1980-03-23,,Vitória,América-RN,8,1
Grp.B,1980-03-23,,Flamengo-PI,Palmeiras,1,4
Grp.D,1980-03-26,,Atlético Goianiense,São Paulo,0,0
Grp.C,1980-03-26,,Ponte Preta,Náutico,1,2
Grp.D,1980-03-26,,Maranhão,Vasco,0,0
Grp.C,1980-03-27,,Santos,Internacional,1,0
Grp.C,1980-03-27,,Botafogo-PB,Mixto,2,0
Grp.A,1980-03-30,,Botafogo,Joinville,0,0
Grp.B,1980-03-30,,Palmeiras,Ceará,3,1
Grp.A,1980-03-30,,Corinthians,Colorado,4,1
Grp.C,1980-03-30,,Itabaiana,Náutico,0,5
Grp.A,1980-03-30,,Bahia,Cruzeiro,3,0
Grp.B,1980-03-30,,Desportiva Ferroviária,Flamengo-PI,3,1
Grp.C,1980-03-30,,Ferroviário,Botafogo-PB,1,1
Grp.B,1980-03-30,,Guarani,Vitória,2,0
Grp.B,1980-03-30,,Atlético Mineiro,Vila Nova,3,1
Grp.C,1980-03-30,,Mixto,Santos,1,2
Grp.C,1980-03-30,,Internacional,São Paulo-RS,2,1
Grp.A,1980-03-30,,Operário-MS,Portuguesa,2,1
Grp.B,1980-03-30,,América-RN,Fluminense,0,0
Grp.D,1980-03-30,,Coritiba,America-RJ,1,0
Grp.D,1980-03-30,,Atlético Goianiense,Maranhão,5,1
Grp.D,1980-03-30,,Nacional-AM,Grêmio,0,3
Grp.D,1980-03-30,,Vasco,Gama,5,1
Grp.C,1980-03-30,,Flamengo,Ponte Preta,2,2
Grp.D,1980-03-30,,São Paulo,Santa Cruz,3,1
Grp.A,1980-03-30,,Remo,CRB,1,0
Grp.E,1980-04-03,,Vasco,Vitória,2,0
Grp.G,1980-04-03,,Atlético Goianiense,Internacional,1,4
Grp.H,1980-04-05,,Sport,Botafogo-PB,2,1
Grp.I,1980-04-05,,Santos,Guarani,4,1
Grp.L,1980-04-05,,Grêmio,Ponte Preta,0,2
Grp.L,1980-04-05,,Colorado,América-SP,5,0
Grp.G,1980-04-06,,Internacional,Bahia,5,0
Grp.G,1980-04-06,,Atlético Goianiense,Atlético Mineiro,0,2
Grp.J,1980-04-06,,Palmeiras,Bangu,2,3
Grp.F,1980-04-06,,Americano,Ceará,0,1
Grp.E,1980-04-06,,Corinthians,Vasco,1,1
Grp.H,1980-04-06,,Cruzeiro,Fluminense,3,1
Grp.I,1980-04-06,,Joinville,America-RJ,1,1
Grp.K,1980-04-06,,Remo,Coritiba,0,1
Grp.E,1980-04-06,,Vitória,Náutico,1,0
Grp.K,1980-04-06,,Desportiva Ferroviária,Ferroviário,3,1
Grp.J,1980-04-06,,Santa Cruz,Flamengo,0,0
Grp.F,1980-04-06,,Botafogo,São Paulo,3,3
Grp.E,1980-04-09,,Vasco,Náutico,2,2
Grp.G,1980-04-09,,Atlético Mineiro,Internacional,1,2
Grp.K,1980-04-12,,Ferroviário,Remo,0,0
Grp.H,1980-04-12,,Fluminense,Sport,2,1
Grp.F,1980-04-13,,Americano,São Paulo,0,0
Grp.I,1980-04-13,,Guarani,Joinville,2,0
Grp.J,1980-04-13,,Flamengo,Palmeiras,6,2
Grp.K,1980-04-13,,Desportiva Ferroviária,Coritiba,0,0
Grp.L,1980-04-13,,América-SP,Grêmio,1,3
Grp.E,1980-04-13,,Náutico,Corinthians,1,2
Grp.F,1980-04-13,,Ceará,Botafogo,1,3
Grp.L,1980-04-13,,Colorado,Ponte Preta,0,1
Grp.J,1980-04-13,,Bangu,Santa Cruz,1,1
Grp.H,1980-04-13,,Botafogo-PB,Cruzeiro,0,3
Grp.G,1980-04-13,,Bahia,Atlético Goianiense,2,1
Grp.I,1980-04-13,,Santos,America-RJ,0,1
Grp.J,1980-04-16,,Flamengo,Bangu,2,1
Grp.J,1980-04-16,,Palmeiras,Santa Cruz,1,0
Grp.L,1980-04-16,,Ponte Preta,América-SP,3,2
Grp.L,1980-04-16,,Grêmio,Colorado,3,2
Grp.K,1980-04-16,,Coritiba,Ferroviário,7,1
Grp.K,1980-04-16,,Remo,Desportiva Ferroviária,5,0
Grp.H,1980-04-16,,Sport,Cruzeiro,0,1
Grp.F,1980-04-17,,Botafogo,Americano,2,0
Grp.F,1980-04-17,,São Paulo,Ceará,2,1
Grp.H,1980-04-17,,Botafogo-PB,Fluminense,1,1
Grp.K,1980-04-20,,Ferroviário,Desportiva Ferroviária,0,1
Grp.F,1980-04-20,,São Paulo,Botafogo,3,0
Grp.I,1980-04-20,,Joinville,Santos,2,0
Grp.I,1980-04-20,,America-RJ,Guarani,1,0
Grp.G,1980-04-20,,Bahia,Atlético Mineiro,0,1
Grp.H,1980-04-20,,Sport,Fluminense,1,1
Grp.H,1980-04-20,,Cruzeiro,Botafogo-PB,1,1
Grp.K,1980-04-20,,Coritiba,Remo,1,0
Grp.L,1980-04-20,,América-SP,Colorado,2,0
Grp.J,1980-04-20,,Bangu,Palmeiras,0,1
Grp.L,1980-04-20,,Ponte Preta,Grêmio,0,1
Grp.E,1980-04-21,,Vitória,Corinthians,2,6
Grp.E,1980-04-21,,Náutico,Vasco,0,1
Grp.J,1980-04-21,,Flamengo,Santa Cruz,2,1
Grp.F,1980-04-21,,Ceará,Americano,0,0
Grp.I,1980-04-23,,America-RJ,Santos,0,2
Grp.G,1980-04-23,,Internacional,Atlético Mineiro,1,3
Grp.I,1980-04-23,,Joinville,Guarani,0,0
Grp.E,1980-04-26,,Corinthians,Vitória,5,0
Grp.K,1980-04-26,,Ferroviário,Coritiba,1,1
Grp.H,1980-04-27,,Botafogo-PB,Sport,1,1
Grp.J,1980-04-27,,Palmeiras,Flamengo,2,2
Grp.J,1980-04-27,,Santa Cruz,Bangu,4,1
Grp.K,1980-04-27,,Desportiva Ferroviária,Remo,3,1
Grp.L,1980-04-27,,Colorado,Grêmio,0,1
Grp.I,1980-04-27,,Santos,Joinville,2,0
Grp.I,1980-04-27,,Guarani,America-RJ,1,0
Grp.G,1980-04-27,,Atlético Goianiense,Bahia,2,1
Grp.F,1980-04-27,,Americano,Botafogo,1,0
Grp.F,1980-04-27,,Ceará,São Paulo,3,3
Grp.H,1980-04-27,,Fluminense,Cruzeiro,0,0
Grp.L,1980-04-27,,América-SP,Ponte Preta,1,2
Grp.E,1980-05-03,,Náutico,Vitória,2,0
Grp.H,1980-05-03,,Cruzeiro,Sport,2,0
Grp.L,1980-05-03,,Ponte Preta,Colorado,0,2
Grp.H,1980-05-03,,Fluminense,Botafogo-PB,4,0
Grp.G,1980-05-04,,Atlético Mineiro,Atlético Goianiense,3,1
Grp.G,1980-05-04,,Bahia,Internacional,1,3
Grp.E,1980-05-04,,Vasco,Corinthians,5,2
Grp.F,1980-05-04,,Botafogo,Ceará,3,1
Grp.K,1980-05-04,,Remo,Ferroviário,2,1
Grp.J,1980-05-04,,Bangu,Flamengo,0,3
Grp.K,1980-05-04,,Coritiba,Desportiva Ferroviária,7,1
Grp.L,1980-05-04,,Grêmio,América-SP,5,0
Grp.F,1980-05-04,,São Paulo,Americano,4,1
Grp.I,1980-05-04,,Guarani,Santos,1,1
Grp.I,1980-05-04,,America-RJ,Joinville,2,2
Grp.J,1980-05-04,,Santa Cruz,Palmeiras,2,2
2F,1980-05-07,,Guarani,America-RJ,3,2
Grp.E,1980-05-07,,Corinthians,Náutico,3,0
Grp.E,1980-05-07,,Vitória,Vasco,0,5
Grp.G,1980-05-07,,Atlético Mineiro,Bahia,5,1
Grp.G,1980-05-07,,Internacional,Atlético Goianiense,4,0
Grp.O,1980-05-10,,Santos,Ponte Preta,3,0
Grp.O,1980-05-10,,Flamengo,Desportiva Ferroviária,3,0
Grp.M,1980-05-11,,São Paulo,Atlético Mineiro,0,0
Grp.P,1980-05-11,,Coritiba,Corinthians,1,0
Grp.P,1980-05-11,,Grêmio,Botafogo,1,0
Grp.N,1980-05-11,,Guarani,Internacional,1,2
Grp.M,1980-05-11,,Vasco,Fluminense,1,1
Grp.N,1980-05-11,,Cruzeiro,Palmeiras,0,0
Grp.N,1980-05-14,,Internacional,Palmeiras,2,1
Grp.M,1980-05-14,,Fluminense,Atlético Mineiro,0,2
Grp.O,1980-05-14,,Ponte Preta,Flamengo,1,1
Grp.P,1980-05-14,,Coritiba,Botafogo,1,0
Grp.P,1980-05-14,,Corinthians,Grêmio,5,0
Grp.O,1980-05-15,,Santos,Desportiva Ferroviária,0,0
Grp.M,1980-05-15,,Vasco,São Paulo,2,1
Grp.N,1980-05-15,,Cruzeiro,Guarani,0,2
Grp.P,1980-05-17,,Botafogo,Corinthians,1,1
Grp.P,1980-05-17,,Grêmio,Coritiba,1,0
Grp.N,1980-05-18,,Palmeiras,Guarani,0,0
Grp.M,1980-05-18,,Atlético Mineiro,Vasco,0,0
Grp.M,1980-05-18,,São Paulo,Fluminense,3,2
Grp.N,1980-05-18,,Internacional,Cruzeiro,1,0
Grp.O,1980-05-18,,Flamengo,Santos,2,0
Grp.O,1980-05-18,,Desportiva Ferroviária,Ponte Preta,2,1
SF,1980-05-21,,Atlético Mineiro,Internacional,1,1
SF,1980-05-21,,Coritiba,Flamengo,0,2
SF,1980-05-25,,Flamengo,Coritiba,4,3
SF,1980-05-25,,Internacional,Atlético Mineiro,0,3
F,1980-05-28,,Atlético Mineiro,Flamengo,1,0
F,1980-06-01,,Flamengo,Atlético Mineiro,3,2
Grp.D,1984-01-29,,Catuense,Santo André,0,1
Grp.D,1984-01-29,,Grêmio,Náutico,2,0
Grp.C,1984-01-29,,ABC,Confiança,3,1
Grp.B,1984-01-29,,Bangu,Treze,1,0
Grp.A,1984-01-29,,Fortaleza,Tuna Luso,0,0
Grp.B,1984-01-29,,Bahia,Atlético Mineiro,2,0
Grp.E,1984-01-29,,Brasília,Operário-MS,0,2
Grp.H,1984-01-29,,Santa Cruz,Portuguesa,0,0
Grp.H,1984-01-29,,Auto Esporte-PI,Moto Club,4,2
Grp.G,1984-01-29,,Joinville,Internacional,0,0
Grp.G,1984-01-29,,Anapolina,Operário-MT,0,0
Grp.F,1984-01-29,,Cruzeiro,America-RJ,1,2
Grp.F,1984-01-29,,Atlético Paranaense,Rio Branco-ES,1,0
Grp.A,1984-01-29,,Vasco,São Paulo,2,3
Grp.C,1984-01-29,,Santos,Fluminense,1,1
Grp.E,1984-01-31,,Palmeiras,Goiás,3,1
Grp.D,1984-02-01,,Coritiba,Catuense,4,1
Grp.F,1984-02-01,,GE Brasil,Cruzeiro,1,0
Grp.F,1984-02-01,,America-RJ,Atlético Paranaense,1,0
Grp.G,1984-02-01,,Internacional,Anapolina,5,0
Grp.H,1984-02-01,,Auto Esporte-PI,Santa Cruz,0,1
Grp.A,1984-02-01,,Nacional-AM,Tuna Luso,1,1
Grp.D,1984-02-01,,Santo André,Grêmio,1,0
Grp.B,1984-02-01,,CRB,Bangu,0,0
Grp.H,1984-02-01,,Portuguesa,Botafogo,0,1
Grp.C,1984-02-01,,Ferroviário,Fluminense,0,0
Grp.A,1984-02-02,,Vasco,Fortaleza,1,0
Grp.B,1984-02-02,,Treze,Bahia,1,1
Grp.E,1984-02-02,,Brasília,Flamengo,0,2
Grp.C,1984-02-02,,Confiança,Santos,0,2
Grp.G,1984-02-03,,Corinthians,Operário-MT,0,0
Grp.F,1984-02-04,,Cruzeiro,Rio Branco-ES,1,3
Grp.G,1984-02-05,,Operário-MT,Joinville,1,0
Grp.B,1984-02-05,,CRB,Bahia,1,0
Grp.C,1984-02-05,,Ferroviário,Confiança,1,0
Grp.B,1984-02-05,,Atlético Mineiro,Treze,4,1
Grp.A,1984-02-05,,Nacional-AM,Vasco,0,3
Grp.A,1984-02-05,,São Paulo,Fortaleza,5,0
Grp.C,1984-02-05,,ABC,Santos,0,2
Grp.D,1984-02-05,,Náutico,Coritiba,3,2
Grp.G,1984-02-05,,Corinthians,Anapolina,1,0
Grp.H,1984-02-05,,Moto Club,Portuguesa,0,1
Grp.F,1984-02-05,,America-RJ,GE Brasil,1,1
Grp.E,1984-02-05,,Operário-MS,Palmeiras,1,1
Grp.D,1984-02-05,,Grêmio,Catuense,3,0
Grp.H,1984-02-05,,Botafogo,Santa Cruz,0,1
Grp.E,1984-02-05,,Goiás,Flamengo,0,0
Grp.D,1984-02-08,,Santo André,Coritiba,1,0
Grp.E,1984-02-08,,Flamengo,Operário-MS,3,2
Grp.A,1984-02-08,,Nacional-AM,São Paulo,1,1
Grp.A,1984-02-08,,Tuna Luso,Vasco,1,1
Grp.B,1984-02-08,,Bahia,Bangu,2,0
Grp.E,1984-02-08,,Goiás,Brasília,4,1
Grp.C,1984-02-08,,Fluminense,ABC,1,0
Grp.G,1984-02-08,,Operário-MT,Internacional,2,2
Grp.H,1984-02-08,,Santa Cruz,Moto Club,3,1
Grp.F,1984-02-08,,Atlético Paranaense,Cruzeiro,3,2
Grp.F,1984-02-08,,Rio Branco-ES,GE Brasil,1,0
Grp.H,1984-02-09,,Botafogo,Auto Esporte-PI,2,0
Grp.B,1984-02-09,,Atlético Mineiro,CRB,4,0
Grp.C,1984-02-09,,Santos,Ferroviário,2,0
Grp.D,1984-02-09,,Catuense,Náutico,1,1
Grp.G,1984-02-09,,Joinville,Corinthians,2,1
Grp.C,1984-02-11,,Fluminense,Confiança,1,0
Grp.A,1984-02-11,,Fortaleza,Nacional-AM,3,2
Grp.D,1984-02-12,,Coritiba,Grêmio,1,3
Grp.E,1984-02-12,,Palmeiras,Brasília,4,0
Grp.C,1984-02-12,,Ferroviário,ABC,0,3
Grp.D,1984-02-12,,Náutico,Santo André,2,1
Grp.B,1984-02-12,,Treze,CRB,1,2
Grp.E,1984-02-12,,Operário-MS,Goiás,2,0
Grp.A,1984-02-12,,Tuna Luso,São Paulo,0,0
Grp.B,1984-02-12,,Bangu,Atlético Mineiro,0,1
Grp.F,1984-02-12,,GE Brasil,Atlético Paranaense,1,1
Grp.H,1984-02-12,,Moto Club,Botafogo,1,1
Grp.F,1984-02-12,,Rio Branco-ES,America-RJ,2,1
Grp.G,1984-02-12,,Internacional,Corinthians,1,1
Grp.H,1984-02-12,,Portuguesa,Auto Esporte-PI,5,0
Grp.G,1984-02-12,,Anapolina,Joinville,1,0
Grp.E,1984-02-15,,Brasília,Goiás,0,2
Grp.C,1984-02-15,,Santos,ABC,4,1
Grp.D,1984-02-15,,Grêmio,Santo André,4,4
Grp.C,1984-02-15,,Confiança,Ferroviário,4,1
Grp.F,1984-02-15,,GE Brasil,Rio Branco-ES,3,1
Grp.B,1984-02-15,,Atlético Mineiro,Bahia,6,0
Grp.D,1984-02-15,,Náutico,Catuense,2,0
Grp.G,1984-02-15,,Joinville,Operário-MT,2,1
Grp.H,1984-02-15,,Moto Club,Santa Cruz,2,2
Grp.A,1984-02-15,,Fortaleza,São Paulo,1,0
Grp.A,1984-02-15,,Vasco,Nacional-AM,1,0
Grp.H,1984-02-15,,Auto Esporte-PI,Botafogo,1,2
Grp.G,1984-02-15,,Anapolina,Internacional,1,1
Grp.B,1984-02-15,,Bangu,CRB,0,0
Grp.E,1984-02-16,,Operário-MS,Flamengo,1,1
Grp.F,1984-02-16,,America-RJ,Cruzeiro,1,1
Grp.D,1984-02-18,,Coritiba,Náutico,1,2
Grp.A,1984-02-18,,São Paulo,Nacional-AM,1,1
Grp.H,1984-02-18,,Portuguesa,Santa Cruz,0,0
Grp.C,1984-02-19,,ABC,Ferroviário,0,0
Grp.E,1984-02-19,,Palmeiras,Flamengo,1,1
Grp.E,1984-02-19,,Operário-MS,Brasília,4,2
Grp.F,1984-02-19,,Rio Branco-ES,Cruzeiro,1,5
Grp.D,1984-02-19,,Santo André,Catuense,1,1
Grp.C,1984-02-19,,Confiança,Fluminense,0,2
Grp.A,1984-02-19,,Vasco,Tuna Luso,9,0
Grp.B,1984-02-19,,Atlético Mineiro,Bangu,1,1
Grp.B,1984-02-19,,Bahia,Treze,2,1
Grp.G,1984-02-19,,Corinthians,Joinville,2,1
Grp.F,1984-02-19,,Atlético Paranaense,America-RJ,0,1
Grp.G,1984-02-19,,Internacional,Operário-MT,2,0
Grp.H,1984-02-19,,Moto Club,Auto Esporte-PI,0,1
Grp.B,1984-02-22,,Treze,Bangu,1,0
Grp.D,1984-02-22,,Catuense,Coritiba,0,2
Grp.F,1984-02-22,,Rio Branco-ES,Atlético Paranaense,1,3
Grp.G,1984-02-22,,Operário-MT,Corinthians,0,4
Grp.E,1984-02-22,,Brasília,Palmeiras,1,3
Grp.F,1984-02-22,,Cruzeiro,GE Brasil,4,0
Grp.H,1984-02-22,,Botafogo,Moto Club,0,1
Grp.C,1984-02-22,,ABC,Fluminense,1,2
Grp.A,1984-02-22,,São Paulo,Tuna Luso,3,1
Grp.A,1984-02-22,,Nacional-AM,Fortaleza,0,0
Grp.B,1984-02-22,,CRB,Atlético Mineiro,1,2
Grp.E,1984-02-22,,Goiás,Operário-MS,2,1
Grp.H,1984-02-22,,Auto Esporte-PI,Portuguesa,3,2
Grp.D,1984-02-23,,Náutico,Grêmio,0,0
Grp.G,1984-02-23,,Joinville,Anapolina,0,0
Grp.C,1984-02-23,,Ferroviário,Santos,0,5
Grp.E,1984-02-25,,Flamengo,Brasília,3,0
Grp.A,1984-02-25,,São Paulo,Vasco,3,2
Grp.H,1984-02-25,,Botafogo,Portuguesa,0,0
Grp.C,1984-02-26,,Fluminense,Santos,0,1
Grp.B,1984-02-26,,Bangu,Bahia,2,2
Grp.B,1984-02-26,,CRB,Treze,1,2
Grp.C,1984-02-26,,Confiança,ABC,0,1
Grp.E,1984-02-26,,Goiás,Palmeiras,0,1
Grp.G,1984-02-26,,Operário-MT,Anapolina,6,1
Grp.H,1984-02-26,,Santa Cruz,Auto Esporte-PI,3,1
Grp.G,1984-02-26,,Corinthians,Internacional,0,0
Grp.F,1984-02-26,,Cruzeiro,Atlético Paranaense,2,2
Grp.F,1984-02-26,,GE Brasil,America-RJ,1,1
Grp.D,1984-02-26,,Coritiba,Santo André,1,2
Grp.D,1984-02-26,,Catuense,Grêmio,1,2
Grp.A,1984-02-26,,Tuna Luso,Fortaleza,2,1
Grp.E,1984-02-29,,Palmeiras,Operário-MS,2,2
Grp.E,1984-02-29,,Flamengo,Goiás,2,2
Grp.B,1984-02-29,,Bahia,CRB,0,0
Grp.D,1984-02-29,,Grêmio,Coritiba,5,0
