Fase,Data,Horário,Mandante,Visitante,Placar Mandante,Placar Visitante
1,2004-04-21,21h45,Paraná,Santos,3,2
1,2004-04-21,21h45,Ponte Preta,Corinthians,3,2
1,2004-04-21,16h00,São Caetano,Vitória,1,0
1,2004-04-22,20h30,Paysandu,Fluminense,3,3
1,2004-04-22,20h30,Coritiba,Guarani,1,0
1,2004-04-22,20h30,Vasco,Criciúma,0,1
1,2004-04-22,20h30,São Paulo,Athlético-PR,1,0
2,2004-04-24,16h00,Goiás,Cruzeiro,2,2
2,2004-04-24,16h00,Juventude,Grêmio,1,1
2,2004-04-24,16h00,Flamengo,Ponte Preta,0,0
2,2004-04-25,16h00,Fluminense,Coritiba,1,1
2,2004-04-25,16h00,Guarani,São Caetano,1,1
2,2004-04-25,18h00,Criciúma,São Paulo,1,1
2,2004-04-25,16h00,Atlético-MG,Vasco,1,1
2,2004-04-25,16h00,Corinthians,Paysandu,2,1
2,2004-04-25,16h00,Athlético-PR,Figueirense,0,3
2,2004-04-25,16h00,Internacional,Palmeiras,1,0
2,2004-04-25,18h00,Santos,Botafogo-RJ,2,0
2,2004-04-25,17h00,Vitória,Paraná,6,1
3,2004-04-28,20h30,Botafogo-RJ,Atlético-MG,2,2
3,2004-04-28,20h30,Cruzeiro,Criciúma,2,2
3,2004-04-28,20h30,Coritiba,Internacional,1,1
3,2004-04-28,20h30,Paysandu,Athlético-PR,0,3
3,2004-04-28,21h45,Figueirense,Santos,2,1
3,2004-04-28,21h45,Grêmio,Corinthians,4,0
3,2004-04-28,20h30,Ponte Preta,Goiás,2,0
3,2004-04-28,21h45,São Paulo,Fluminense,1,0
3,2004-04-29,20h30,Palmeiras,Vitória,2,2
3,2004-04-29,20h30,Vasco,Guarani,0,1
3,2004-04-29,20h30,Paraná,Flamengo,2,1
4,2004-05-01,16h00,Criciúma,Botafogo-RJ,1,0
4,2004-05-01,18h00,Goiás,Grêmio,4,0
4,2004-05-01,16h00,Internacional,Paysandu,1,0
4,2004-05-01,18h00,Atlético-MG,Ponte Preta,1,2
4,2004-05-02,18h00,Athlético-PR,Coritiba,1,1
4,2004-05-02,16h00,Flamengo,São Caetano,1,1
4,2004-05-02,16h00,Santos,Cruzeiro,1,3
4,2004-05-02,16h00,Fluminense,Vasco,1,0
4,2004-05-02,16h00,Juventude,Paraná,4,0
4,2004-05-02,16h00,Corinthians,Palmeiras,0,4
4,2004-05-02,18h00,Guarani,São Paulo,2,3
4,2004-05-02,17h00,Vitória,Figueirense,3,1
5,2004-05-08,16h00,Guarani,Athlético-PR,0,0
5,2004-05-08,18h00,Vasco,Grêmio,1,1
5,2004-05-08,18h00,Palmeiras,Ponte Preta,3,0
5,2004-05-08,16h00,Paraná,Cruzeiro,2,0
5,2004-05-08,16h00,Santos,Juventude,2,1
5,2004-05-08,16h00,São Caetano,Criciúma,5,0
5,2004-05-09,16h00,Atlético-MG,Corinthians,2,2
5,2004-05-09,16h00,Internacional,Fluminense,0,0
5,2004-05-09,16h00,Botafogo-RJ,Paysandu,2,2
5,2004-05-09,17h00,Goiás,Figueirense,1,0
5,2004-05-09,18h00,Coritiba,São Paulo,1,2
5,2004-05-09,18h00,Vitória,Flamengo,5,1
6,2004-05-15,18h00,Athlético-PR,Santos,1,0
6,2004-05-15,18h00,Paysandu,Vasco,1,2
6,2004-05-16,16h00,Juventude,Atlético-MG,1,1
6,2004-05-16,18h00,Grêmio,Botafogo-RJ,2,2
6,2004-05-16,16h00,Ponte Preta,Coritiba,0,0
6,2004-05-16,18h00,São Paulo,Paraná,2,2
6,2004-05-16,19h00,Corinthians,Guarani,1,0
6,2004-05-16,16h00,Criciúma,Goiás,7,2
6,2004-05-16,16h00,Cruzeiro,Palmeiras,2,1
6,2004-05-16,16h00,Figueirense,São Caetano,1,0
6,2004-05-16,18h30,Fluminense,Vitória,1,0
6,2004-05-16,16h00,Flamengo,Internacional,1,2
7,2004-05-22,16h00,Botafogo-RJ,Figueirense,1,1
7,2004-05-22,18h00,Coritiba,Atlético-MG,0,1
7,2004-05-22,16h00,Paysandu,Grêmio,1,3
7,2004-05-22,18h00,Internacional,Goiás,1,0
7,2004-05-23,18h00,Corinthians,Athlético-PR,0,5
7,2004-05-23,16h00,Criciúma,Vitória,2,0
7,2004-05-23,18h00,Cruzeiro,São Paulo,2,1
7,2004-05-23,16h00,Flamengo,Fluminense,1,2
7,2004-05-23,16h00,Juventude,Guarani,2,0
7,2004-05-23,16h00,Santos,Palmeiras,0,4
7,2004-05-23,16h00,Paraná,Ponte Preta,0,1
7,2004-05-23,16h00,São Caetano,Vasco,3,2
8,2004-05-29,16h00,Fluminense,Criciúma,1,1
8,2004-05-29,16h00,Figueirense,Paysandu,1,1
8,2004-05-29,16h00,Ponte Preta,Juventude,0,1
8,2004-05-29,18h00,Palmeiras,Coritiba,2,0
8,2004-05-29,18h00,Vitória,Internacional,2,1
8,2004-05-30,16h00,São Paulo,Corinthians,1,1
8,2004-05-30,16h00,Goiás,Flamengo,2,2
8,2004-05-30,16h00,Atlético-MG,Santos,3,3
8,2004-05-30,18h00,Athlético-PR,Cruzeiro,3,1
8,2004-05-30,16h00,Guarani,Paraná,1,0
8,2004-05-30,18h00,Grêmio,São Caetano,1,2
8,2004-05-30,16h00,Vasco,Botafogo-RJ,4,0
9,2004-06-12,16h00,Paraná,Botafogo-RJ,1,1
9,2004-06-12,16h00,Fluminense,Guarani,1,1
9,2004-06-12,18h00,Internacional,Atlético-MG,4,1
9,2004-06-12,18h00,São Paulo,Grêmio,3,2
9,2004-06-13,16h00,Goiás,Corinthians,1,1
9,2004-06-13,16h00,Palmeiras,Vasco,2,2
9,2004-06-13,16h00,Coritiba,São Caetano,1,0
9,2004-06-13,16h00,Criciúma,Juventude,2,0
9,2004-06-13,16h00,Cruzeiro,Paysandu,1,0
9,2004-06-13,16h00,Ponte Preta,Figueirense,0,2
9,2004-06-13,18h00,Flamengo,Athlético-PR,3,0
9,2004-06-13,18h00,Vitória,Santos,1,2
10,2004-06-19,16h00,Grêmio,Coritiba,1,1
10,2004-06-19,18h00,Figueirense,Cruzeiro,0,0
10,2004-06-19,18h00,Vasco,Paraná,0,0
10,2004-06-19,16h00,Athlético-PR,Vitória,1,3
10,2004-06-20,16h00,Corinthians,Flamengo,1,1
10,2004-06-20,16h00,Juventude,Goiás,1,1
10,2004-06-20,16h00,São Caetano,Palmeiras,1,1
10,2004-06-20,18h00,Atlético-MG,Fluminense,2,1
10,2004-06-20,16h00,Guarani,Criciúma,2,1
10,2004-06-20,16h00,Paysandu,São Paulo,1,0
10,2004-06-20,16h00,Botafogo-RJ,Ponte Preta,0,1
10,2004-06-20,18h00,Santos,Internacional,3,0
3,2004-06-24,20h30,São Caetano,Juventude,1,0
11,2004-06-26,16h00,Coritiba,Paraná,1,1
11,2004-06-26,18h00,Flamengo,Figueirense,0,3
11,2004-06-26,16h00,Criciúma,Grêmio,1,2
11,2004-06-26,18h00,Santos,Guarani,2,1
11,2004-06-27,16h00,Botafogo-RJ,Fluminense,3,3
11,2004-06-27,18h00,Atlético-MG,Athlético-PR,0,1
11,2004-06-27,17h00,Goiás,São Caetano,3,2
11,2004-06-27,16h00,Juventude,Corinthians,1,0
11,2004-06-27,16h00,Palmeiras,São Paulo,2,1
11,2004-06-27,16h00,Paysandu,Vitória,4,2
11,2004-06-27,18h00,Ponte Preta,Cruzeiro,1,0
11,2004-06-27,16h00,Internacional,Vasco,1,3
12,2004-07-03,18h00,Guarani,Atlético-MG,1,1
12,2004-07-03,17h00,Vitória,Goiás,0,0
12,2004-07-03,16h00,Figueirense,Vasco,2,2
12,2004-07-03,16h00,Athlético-PR,Juventude,4,1
12,2004-07-03,18h00,Fluminense,Grêmio,2,0
12,2004-07-03,16h00,Internacional,Criciúma,3,0
12,2004-07-03,16h00,São Paulo,Ponte Preta,2,0
12,2004-07-04,16h00,São Caetano,Botafogo-RJ,1,2
12,2004-07-04,18h00,Cruzeiro,Coritiba,0,3
12,2004-07-04,18h00,Flamengo,Paysandu,4,1
12,2004-07-04,16h00,Paraná,Palmeiras,1,2
12,2004-07-04,16h00,Corinthians,Santos,2,3
13,2004-07-06,20h30,Grêmio,Figueirense,2,2
13,2004-07-06,20h30,Goiás,Fluminense,4,0
13,2004-07-06,20h30,São Paulo,Atlético-MG,1,0
13,2004-07-06,20h30,Vasco,Vitória,3,1
13,2004-07-07,21h45,Criciúma,Flamengo,1,1
13,2004-07-07,20h30,Paysandu,São Caetano,0,0
13,2004-07-07,20h30,Botafogo-RJ,Internacional,5,1
13,2004-07-07,21h45,Coritiba,Corinthians,1,2
13,2004-07-07,20h30,Cruzeiro,Guarani,2,0
13,2004-07-07,20h30,Palmeiras,Juventude,4,1
13,2004-07-07,20h30,Paraná,Athlético-PR,1,0
13,2004-07-07,21h45,Ponte Preta,Santos,0,4
14,2004-07-10,18h00,Athlético-PR,Palmeiras,0,0
14,2004-07-10,20h30,Atlético-MG,Cruzeiro,2,0
14,2004-07-10,18h00,Corinthians,Paraná,1,0
14,2004-07-10,20h30,Figueirense,Criciúma,2,0
14,2004-07-10,20h30,Fluminense,São Caetano,1,0
14,2004-07-10,17h00,Goiás,Paysandu,3,2
14,2004-07-10,16h00,Internacional,Grêmio,2,0
14,2004-07-10,16h00,Juventude,Coritiba,1,0
14,2004-07-10,15h30,Ponte Preta,Guarani,3,1
14,2004-07-10,16h00,Santos,São Paulo,2,1
14,2004-07-10,16h00,Flamengo,Vasco,0,1
14,2004-07-10,16h00,Vitória,Botafogo-RJ,1,0
15,2004-07-13,21h45,Botafogo-RJ,Palmeiras,1,1
15,2004-07-13,20h30,Figueirense,Paraná,0,0
15,2004-07-13,20h30,São Caetano,São Paulo,0,0
15,2004-07-13,20h30,Atlético-MG,Vitória,1,1
15,2004-07-13,20h30,Athlético-PR,Goiás,6,0
15,2004-07-13,20h30,Corinthians,Criciúma,1,0
15,2004-07-13,20h30,Vasco,Coritiba,2,3
15,2004-07-13,20h30,Grêmio,Cruzeiro,2,3
15,2004-07-13,20h30,Guarani,Internacional,2,1
15,2004-07-13,20h30,Juventude,Fluminense,2,1
15,2004-07-13,20h30,Paysandu,Ponte Preta,3,0
15,2004-07-13,21h45,Santos,Flamengo,2,0
16,2004-07-17,16h00,Vitória,Corinthians,1,1
16,2004-07-17,20h30,Coritiba,Paysandu,1,1
16,2004-07-17,20h30,Criciúma,Atlético-MG,4,2
16,2004-07-17,16h00,Cruzeiro,Botafogo-RJ,3,2
16,2004-07-17,18h00,Fluminense,Santos,1,0
16,2004-07-17,17h00,Goiás,Guarani,2,0
16,2004-07-17,16h00,Internacional,Athlético-PR,6,0
16,2004-07-17,18h00,Flamengo,Juventude,0,1
16,2004-07-17,16h00,Palmeiras,Grêmio,2,0
16,2004-07-17,20h30,Ponte Preta,Vasco,3,2
16,2004-07-17,16h00,Paraná,São Caetano,0,1
16,2004-07-17,20h30,São Paulo,Figueirense,2,1
17,2004-07-20,20h30,Figueirense,Coritiba,1,1
17,2004-07-20,20h30,Corinthians,Internacional,0,0
17,2004-07-20,21h45,Athlético-PR,Fluminense,4,1
17,2004-07-20,21h45,Botafogo-RJ,São Paulo,1,0
17,2004-07-20,20h30,Guarani,Flamengo,0,1
17,2004-07-20,20h30,Atlético-MG,Goiás,0,2
17,2004-07-20,19h00,Grêmio,Paraná,4,0
17,2004-07-20,20h30,Juventude,Vitória,3,2
17,2004-07-20,20h30,Paysandu,Palmeiras,1,0
17,2004-07-20,20h30,São Caetano,Ponte Preta,0,1
17,2004-07-20,21h45,Santos,Criciúma,5,2
17,2004-07-20,20h30,Vasco,Cruzeiro,3,2
18,2004-07-24,18h00,Flamengo,Atlético-MG,0,0
18,2004-07-24,20h30,Palmeiras,Figueirense,0,0
18,2004-07-24,20h30,Goiás,Santos,3,3
18,2004-07-24,16h00,Coritiba,Botafogo-RJ,1,0
18,2004-07-24,16h00,Criciúma,Athlético-PR,4,1
18,2004-07-24,16h00,Fluminense,Corinthians,2,0
18,2004-07-24,16h00,Internacional,Juventude,1,2
18,2004-07-24,20h30,Paraná,Paysandu,2,0
18,2004-07-24,20h30,Ponte Preta,Grêmio,1,0
18,2004-07-24,18h00,Cruzeiro,São Caetano,0,1
18,2004-07-24,16h00,São Paulo,Vasco,1,0
18,2004-07-24,17h00,Vitória,Guarani,3,2
19,2004-07-28,20h30,Paysandu,Criciúma,2,2
19,2004-07-28,20h30,Botafogo-RJ,Flamengo,0,0
19,2004-07-28,20h30,Athlético-PR,Ponte Preta,4,0
19,2004-07-28,20h30,Corinthians,Cruzeiro,1,0
19,2004-07-28,21h45,Figueirense,Fluminense,2,1
19,2004-07-28,20h30,Grêmio,Vitória,4,0
19,2004-07-28,21h45,Guarani,Palmeiras,1,0
19,2004-07-28,21h45,Juventude,São Paulo,1,2
19,2004-07-29,20h30,Atlético-MG,Paraná,4,1
19,2004-07-29,20h30,Santos,Coritiba,4,2
19,2004-07-29,20h30,São Caetano,Internacional,2,0
19,2004-07-29,20h30,Vasco,Goiás,3,1
20,2004-07-31,16h00,Fluminense,Cruzeiro,0,0
20,2004-07-31,16h00,Athlético-PR,Grêmio,0,0
20,2004-08-01,17h00,Vitória,Coritiba,2,2
20,2004-08-01,18h00,Internacional,São Paulo,1,1
20,2004-08-01,16h00,Juventude,Vasco,1,1
20,2004-08-01,16h00,Atlético-MG,Figueirense,3,1
20,2004-08-01,18h00,Guarani,Botafogo-RJ,0,2
20,2004-08-01,16h00,Corinthians,São Caetano,2,0
20,2004-08-01,16h00,Criciúma,Ponte Preta,3,1
20,2004-08-01,17h00,Goiás,Paraná,3,0
20,2004-08-01,16h00,Flamengo,Palmeiras,0,1
20,2004-08-01,16h00,Santos,Paysandu,6,0
21,2004-08-04,20h30,Figueirense,Guarani,1,1
21,2004-08-04,20h30,São Caetano,Athlético-PR,0,3
21,2004-08-04,21h45,Vasco,Corinthians,1,3
21,2004-08-04,21h45,Coritiba,Flamengo,1,0
21,2004-08-04,20h30,Paraná,Criciúma,0,3
21,2004-08-04,20h30,Palmeiras,Goiás,0,3
21,2004-08-04,21h45,Grêmio,Santos,3,1
21,2004-08-04,20h30,Paysandu,Atlético-MG,2,1
21,2004-08-04,20h30,Ponte Preta,Fluminense,3,2
21,2004-08-05,20h30,Cruzeiro,Internacional,2,0
21,2004-08-05,20h30,Botafogo-RJ,Juventude,0,1
21,2004-08-05,20h30,São Paulo,Vitória,2,1
22,2004-08-07,18h00,Atlético-MG,Grêmio,3,0
22,2004-08-07,16h00,Goiás,Coritiba,1,2
22,2004-08-07,16h00,Fluminense,Paraná,3,1
22,2004-08-07,16h00,Santos,São Caetano,0,1
22,2004-08-08,16h00,Corinthians,Botafogo-RJ,2,2
22,2004-08-08,16h00,Juventude,Figueirense,0,0
22,2004-08-08,16h00,Guarani,Paysandu,0,0
22,2004-08-08,18h00,Athlético-PR,Vasco,2,0
22,2004-08-08,16h00,Flamengo,São Paulo,1,0
22,2004-08-08,18h00,Criciúma,Palmeiras,1,2
22,2004-08-08,16h00,Internacional,Ponte Preta,1,2
22,2004-08-08,17h00,Vitória,Cruzeiro,3,2
23,2004-08-11,20h30,Grêmio,Guarani,1,1
23,2004-08-11,21h45,Figueirense,Corinthians,0,1
23,2004-08-11,21h45,Cruzeiro,Flamengo,2,0
23,2004-08-11,20h30,Paraná,Internacional,1,2
23,2004-08-11,20h30,Paysandu,Juventude,0,1
23,2004-08-11,20h30,Ponte Preta,Vitória,1,0
23,2004-08-11,21h45,Vasco,Santos,2,3
23,2004-08-11,20h30,São Paulo,Goiás,4,0
23,2004-08-12,20h30,São Caetano,Atlético-MG,1,1
23,2004-08-12,20h30,Botafogo-RJ,Athlético-PR,1,1
23,2004-08-12,20h30,Coritiba,Criciúma,1,0
23,2004-08-12,20h30,Palmeiras,Fluminense,3,2
24,2004-08-14,18h00,Corinthians,Ponte Preta,2,0
24,2004-08-14,18h00,Flamengo,Grêmio,3,0
24,2004-08-14,16h00,Internacional,Figueirense,4,0
24,2004-08-14,16h00,Juventude,Cruzeiro,1,0
24,2004-08-15,16h00,Guarani,Coritiba,0,0
24,2004-08-15,16h00,Fluminense,Paysandu,1,1
24,2004-08-15,18h00,Athlético-PR,São Paulo,1,0
24,2004-08-15,16h00,Criciúma,Vasco,1,0
24,2004-08-15,16h00,Goiás,Botafogo-RJ,3,1
24,2004-08-15,16h00,Atlético-MG,Palmeiras,1,2
24,2004-08-15,18h00,Santos,Paraná,5,1
24,2004-08-15,17h00,Vitória,São Caetano,1,2
25,2004-08-18,20h30,Figueirense,Athlético-PR,1,1
25,2004-08-18,21h50,Botafogo-RJ,Santos,2,0
25,2004-08-18,20h30,Cruzeiro,Goiás,1,3
25,2004-08-18,20h30,Grêmio,Juventude,2,4
25,2004-08-18,20h30,Palmeiras,Internacional,3,1
25,2004-08-18,20h30,Paraná,Vitória,4,1
25,2004-08-18,21h50,Paysandu,Corinthians,2,1
25,2004-08-18,21h50,Ponte Preta,Flamengo,1,0
25,2004-08-18,20h30,São Caetano,Guarani,3,0
25,2004-08-19,20h30,Coritiba,Fluminense,2,0
25,2004-08-19,20h30,São Paulo,Criciúma,2,0
25,2004-08-19,20h30,Vasco,Atlético-MG,3,0
26,2004-08-21,16h00,Corinthians,Grêmio,1,1
26,2004-08-21,16h00,Flamengo,Paraná,2,1
26,2004-08-22,18h00,Atlético-MG,Botafogo-RJ,1,1
26,2004-08-22,16h00,Internacional,Coritiba,1,1
26,2004-08-22,18h00,Vitória,Palmeiras,2,2
26,2004-08-22,16h00,Juventude,São Caetano,2,2
26,2004-08-22,16h00,Guarani,Vasco,1,1
26,2004-08-22,16h00,Athlético-PR,Paysandu,2,0
26,2004-08-22,16h00,Criciúma,Cruzeiro,1,2
26,2004-08-22,16h00,Fluminense,São Paulo,1,0
26,2004-08-22,16h00,Goiás,Ponte Preta,5,0
26,2004-08-22,15h30,Santos,Figueirense,4,1
27,2004-08-28,16h00,Botafogo-RJ,Criciúma,1,1
27,2004-08-28,18h00,Grêmio,Goiás,1,1
27,2004-08-28,16h00,São Paulo,Guarani,3,3
27,2004-08-28,16h00,Paraná,Juventude,1,2
27,2004-08-28,18h00,Paysandu,Internacional,2,1
27,2004-08-29,18h00,Ponte Preta,Atlético-MG,1,1
27,2004-08-29,16h00,Vasco,Fluminense,1,1
27,2004-08-29,18h00,Cruzeiro,Santos,4,4
27,2004-08-29,16h00,Coritiba,Athlético-PR,1,2
27,2004-08-29,16h00,Palmeiras,Corinthians,0,1
27,2004-08-29,16h00,Figueirense,Vitória,2,1
27,2004-08-29,16h00,São Caetano,Flamengo,0,1
28,2004-09-01,21h50,Ponte Preta,Palmeiras,0,0
28,2004-09-01,21h50,Corinthians,Atlético-MG,1,0
28,2004-09-01,20h30,São Paulo,Coritiba,2,3
28,2004-09-01,20h30,Figueirense,Goiás,3,2
28,2004-09-01,20h30,Fluminense,Internacional,3,1
28,2004-09-01,20h30,Cruzeiro,Paraná,1,4
28,2004-09-01,21h50,Juventude,Santos,1,2
28,2004-09-01,20h30,Criciúma,São Caetano,0,4
28,2004-09-02,20h30,Athlético-PR,Guarani,2,0
28,2004-09-02,20h30,Flamengo,Vitória,2,0
28,2004-09-02,20h30,Paysandu,Botafogo-RJ,2,0
28,2004-09-02,20h30,Grêmio,Vasco,1,2
29,2004-09-07,16h00,Palmeiras,Cruzeiro,1,3
29,2004-09-07,16h00,Vasco,Paysandu,0,1
29,2004-09-08,21h50,Santos,Athlético-PR,1,1
29,2004-09-08,21h50,Internacional,Flamengo,0,0
29,2004-09-08,20h30,Atlético-MG,Juventude,1,1
29,2004-09-08,21h50,Guarani,Corinthians,0,1
29,2004-09-08,20h30,Goiás,Criciúma,2,1
29,2004-09-08,20h30,São Caetano,Figueirense,1,0
29,2004-09-08,20h30,Paraná,São Paulo,0,2
29,2004-09-09,20h30,Botafogo-RJ,Grêmio,2,1
29,2004-09-09,20h30,Coritiba,Ponte Preta,2,0
29,2004-09-09,20h30,Vitória,Fluminense,2,3
30,2004-09-11,16h00,São Paulo,Cruzeiro,0,0
30,2004-09-11,18h00,Goiás,Internacional,1,0
30,2004-09-11,16h00,Guarani,Juventude,3,1
30,2004-09-11,16h00,Vasco,São Caetano,1,2
30,2004-09-12,18h00,Grêmio,Paysandu,1,1
30,2004-09-12,18h00,Atlético-MG,Coritiba,2,1
30,2004-09-12,16h00,Athlético-PR,Corinthians,3,1
30,2004-09-12,16h00,Figueirense,Botafogo-RJ,3,1
30,2004-09-12,16h00,Fluminense,Flamengo,2,1
30,2004-09-12,16h00,Ponte Preta,Paraná,0,2
30,2004-09-12,16h00,Palmeiras,Santos,1,2
30,2004-09-12,16h00,Vitória,Criciúma,1,0
31,2004-09-18,16h00,Paraná,Guarani,0,0
31,2004-09-18,18h00,Criciúma,Fluminense,0,2
31,2004-09-18,18h00,Santos,Atlético-MG,2,0
31,2004-09-18,16h00,São Caetano,Grêmio,2,0
31,2004-09-19,18h00,Coritiba,Palmeiras,0,0
31,2004-09-19,16h00,Corinthians,São Paulo,0,0
31,2004-09-19,16h00,Botafogo-RJ,Vasco,2,2
31,2004-09-19,18h00,Cruzeiro,Athlético-PR,2,4
31,2004-09-19,16h00,Flamengo,Goiás,4,0
31,2004-09-19,16h00,Internacional,Vitória,2,1
31,2004-09-19,16h00,Paysandu,Figueirense,3,1
31,2004-09-19,16h00,Juventude,Ponte Preta,1,2
32,2004-09-24,20h30,Figueirense,Ponte Preta,0,1
32,2004-09-25,18h00,Guarani,Fluminense,1,1
32,2004-09-25,16h00,Atlético-MG,Internacional,1,1
32,2004-09-25,18h00,Grêmio,São Paulo,2,1
32,2004-09-25,16h00,Paysandu,Cruzeiro,3,1
32,2004-09-25,16h00,São Caetano,Coritiba,1,0
32,2004-09-26,16h00,Athlético-PR,Flamengo,2,1
32,2004-09-26,18h00,Botafogo-RJ,Paraná,4,3
32,2004-09-26,16h00,Corinthians,Goiás,1,0
32,2004-09-26,16h00,Juventude,Criciúma,1,0
32,2004-09-26,16h00,Vasco,Palmeiras,2,5
32,2004-09-26,18h00,Santos,Vitória,4,1
33,2004-09-28,20h30,Fluminense,Atlético-MG,1,1
33,2004-09-28,20h30,Cruzeiro,Figueirense,3,3
33,2004-09-28,20h30,Coritiba,Grêmio,2,1
33,2004-09-28,20h30,São Paulo,Paysandu,7,0
33,2004-09-29,21h50,Ponte Preta,Botafogo-RJ,1,1
33,2004-09-29,21h50,Flamengo,Corinthians,0,0
33,2004-09-29,20h30,Criciúma,Guarani,1,1
33,2004-09-29,20h30,Vitória,Athlético-PR,2,3
33,2004-09-29,21h50,Internacional,Santos,2,1
33,2004-09-29,20h30,Goiás,Juventude,1,2
33,2004-09-29,20h30,Palmeiras,São Caetano,3,1
33,2004-09-29,20h30,Paraná,Vasco,2,1
34,2004-10-02,16h00,Athlético-PR,Atlético-MG,5,0
34,2004-10-02,16h00,Fluminense,Botafogo-RJ,1,4
34,2004-10-02,18h00,Cruzeiro,Ponte Preta,5,0
34,2004-10-02,16h00,Figueirense,Flamengo,3,2
34,2004-10-02,20h30,Grêmio,Criciúma,2,0
34,2004-10-02,20h30,Corinthians,Juventude,1,2
34,2004-10-02,20h30,Paraná,Coritiba,1,0
34,2004-10-02,18h00,Guarani,Santos,0,1
34,2004-10-02,16h00,São Caetano,Goiás,2,0
34,2004-10-02,16h00,São Paulo,Palmeiras,2,1
34,2004-10-02,15h30,Vasco,Internacional,2,0
34,2004-10-02,17h00,Vitória,Paysandu,4,1
35,2004-10-06,21h50,Santos,Corinthians,1,1
35,2004-10-06,20h30,Coritiba,Cruzeiro,1,1
35,2004-10-06,20h30,Criciúma,Internacional,1,0
35,2004-10-06,21h50,Grêmio,Fluminense,2,3
35,2004-10-06,20h30,Goiás,Vitória,4,0
35,2004-10-06,21h50,Ponte Preta,São Paulo,0,1
35,2004-10-06,20h30,Vasco,Figueirense,1,0
35,2004-10-07,20h30,Juventude,Athlético-PR,3,3
35,2004-10-07,20h30,Paysandu,Flamengo,2,2
35,2004-10-07,20h30,Palmeiras,Paraná,1,1
35,2004-10-07,20h30,Botafogo-RJ,São Caetano,1,1
35,2004-10-07,20h30,Atlético-MG,Guarani,3,2
36,2004-10-16,16h00,Corinthians,Coritiba,0,0
36,2004-10-16,16h00,Figueirense,Grêmio,2,0
36,2004-10-16,18h00,Fluminense,Goiás,1,4
36,2004-10-16,18h00,Santos,Ponte Preta,4,0
36,2004-10-16,16h00,Vitória,Vasco,4,1
36,2004-10-17,16h00,Athlético-PR,Paraná,1,1
36,2004-10-17,18h00,Flamengo,Criciúma,3,1
36,2004-10-17,16h00,Guarani,Cruzeiro,2,0
36,2004-10-17,16h00,Internacional,Botafogo-RJ,3,1
36,2004-10-17,18h00,Juventude,Palmeiras,0,2
36,2004-10-17,16h00,São Caetano,Paysandu,3,0
36,2004-10-17,16h00,Atlético-MG,São Paulo,0,5
37,2004-10-23,18h00,Botafogo-RJ,Vitória,1,1
37,2004-10-23,16h00,Cruzeiro,Atlético-MG,0,3
37,2004-10-23,16h00,Grêmio,Internacional,1,3
37,2004-10-23,16h00,Coritiba,Juventude,2,3
37,2004-10-23,18h00,Palmeiras,Athlético-PR,3,1
37,2004-10-23,16h00,Paysandu,Goiás,4,2
37,2004-10-24,18h00,Guarani,Ponte Preta,0,0
37,2004-10-24,18h00,Paraná,Corinthians,1,2
37,2004-10-24,16h00,Criciúma,Figueirense,2,1
37,2004-10-24,16h00,São Caetano,Fluminense,2,0
37,2004-10-24,16h00,São Paulo,Santos,1,0
37,2004-10-24,16h00,Vasco,Flamengo,1,0
38,2004-10-26,20h30,Cruzeiro,Grêmio,2,0
38,2004-10-26,20h30,Goiás,Athlético-PR,2,0
38,2004-10-26,20h30,Palmeiras,Botafogo-RJ,2,1
38,2004-10-26,20h30,Vitória,Atlético-MG,2,1
38,2004-10-27,21h50,Criciúma,Corinthians,1,1
38,2004-10-27,21h50,Flamengo,Santos,1,1
38,2004-10-27,20h30,Fluminense,Juventude,7,1
38,2004-10-27,20h30,Internacional,Guarani,1,3
38,2004-10-27,20h30,Paraná,Figueirense,2,1
38,2004-10-27,20h30,Ponte Preta,Paysandu,3,0
38,2004-10-27,21h50,Coritiba,Vasco,0,1
39,2004-10-30,16h00,Paysandu,Coritiba,0,0
39,2004-10-30,20h30,Atlético-MG,Criciúma,2,2
39,2004-10-30,16h00,Guarani,Goiás,1,1
39,2004-10-30,20h30,Athlético-PR,Internacional,2,1
39,2004-10-30,16h00,Botafogo-RJ,Cruzeiro,2,1
39,2004-10-30,20h30,Corinthians,Vitória,1,0
39,2004-10-30,20h30,Figueirense,São Paulo,1,0
39,2004-10-30,18h10,Juventude,Flamengo,1,0
39,2004-10-30,18h10,Grêmio,Palmeiras,2,3
39,2004-10-30,16h00,Santos,Fluminense,5,0
39,2004-10-31,16h00,Vasco,Ponte Preta,2,2
38,2004-11-03,20h30,São Paulo,São Caetano,4,2
40,2004-11-06,18h00,Flamengo,Guarani,1,0
40,2004-11-06,17h00,Goiás,Atlético-MG,1,0
40,2004-11-06,16h00,Palmeiras,Paysandu,1,0
40,2004-11-06,18h00,Paraná,Grêmio,1,0
40,2004-11-07,17h00,Vitória,Juventude,1,1
40,2004-11-07,16h00,Criciúma,Santos,1,1
40,2004-11-07,16h00,Fluminense,Athlético-PR,1,2
40,2004-11-07,16h00,Coritiba,Figueirense,2,0
40,2004-11-07,16h00,Cruzeiro,Vasco,3,2
40,2004-11-07,16h00,Internacional,Corinthians,3,0
40,2004-11-07,18h00,Ponte Preta,São Caetano,0,3
40,2004-11-07,18h00,São Paulo,Botafogo-RJ,5,2
39,2004-11-10,20h30,São Caetano,Paraná,2,1
41,2004-11-13,18h10,Corinthians,Fluminense,1,1
